episode,total_reward
1676,-52.13234487269074
1677,5.625463798642159
1678,-47.57866209745407
1679,-65.66813325881958
1680,-45.88756903330796
1681,-40.65533374994993
1682,-9.957393020391464
1683,30.812914207577705
1684,-58.58225588360801
1685,-42.44664153456688
1686,293.2843478969539
1687,189.79241848282985
1688,186.6677732975631
1689,-48.87152300029993
1690,271.60983270241303
1691,-45.48938885331154
1692,-13.594635399989784
1693,34.664598766714334
1694,224.34419781528413
1695,-29.767712732777
1696,-30.33277799654752
1697,3.866879247128964
1698,-17.695102458354086
1699,37.4463506990578
1700,25.52582424134016
1701,-49.37627515848726
1702,-37.36334404349327
1703,267.07075383658645
1704,-32.899512350559235
1705,-39.83413606882095
1706,41.390787694603205
1707,9.761064313352108
1708,-42.46809869445861
1709,-21.26125245541334
1710,23.36457446217537
1711,-26.0878466963768
1712,-18.827212788222823
1713,225.90788141684607
1714,-15.345745364204047
1715,33.99283618107438
1716,-51.76711159199476
1717,2.1157207023352385
1718,-46.3980516041629
1719,-30.2214787453413
1720,19.02521374821663
1721,2.441140714567154
1722,36.560431972146034
1723,275.80300009811094
1724,-27.430263029411435
1725,-24.03131124714855
1726,-53.95895991846919
1727,-34.26467531360686
1728,-29.312192920595407
1729,-23.328858982771635
1730,-43.96067698299885
1731,241.9983991758054
1732,-36.28722989652306
1733,-4.942382922396064
1734,10.718067154288292
1735,-15.050027802586555
1736,300.92653955947856
1737,-17.611668676137924
1738,-39.34646967798472
1739,56.96765042096376
1740,-30.58887511555804
1741,-27.78219485655427
1742,39.75889238156378
1743,28.66078648716212
1744,-30.962006211280823
1745,147.63874427531846
1746,-28.22614696156233
1747,43.31051934510469
1748,26.44912353157997
1749,37.01128298381809
1750,306.5552924142702
1751,10.778322696685793
1752,-16.53909621760249
1753,-9.66096568107605
1754,-45.66447711037472
1755,-96.78253364330158
1756,-37.70025512203574
1757,-18.529202096164227
1758,22.606489665806293
1759,266.3498716823524
1760,47.020671900361776
1761,16.041961163282394
1762,-76.52745052054524
1763,10.646067649126053
1764,265.2826228825929
1765,-27.12897690664977
1766,-31.715568285319023
1767,-24.271613627672195
1768,-68.73674513678998
1769,268.6029721178681
1770,209.0604313694639
1771,-21.246055582538247
1772,-26.58783101849258
1773,276.3487880796985
1774,-9.460628528147936
1775,274.3038835964352
1776,19.940379045903683
1777,-10.458843126893044
1778,287.20471265899323
1779,21.910937877371907
1780,285.0902487390922
1781,3.3916421085596085
1782,-92.12381891813128
1783,228.8172701386502
1784,17.104607937842957
1785,31.424085641279817
1786,48.963254852220416
1787,5.446837917901576
1788,33.39877518452704
1789,31.693145267665383
1790,69.33199904905632
1791,232.67814950773027
1792,280.2677039491082
1793,60.1546191573143
1794,272.0479164871548
1795,43.50706875976175
1796,251.06794847599824
1797,35.41027012467384
1798,33.52819075342268
1799,40.04414827656001
1800,248.7888311329929
1801,215.8616832116386
1802,224.0458564055407
1803,223.6808284526036
1804,-53.06947430409491
1805,275.4983751593004
1806,279.77675461488377
1807,60.91951157653239
1808,224.69382839861936
1809,237.78152659191795
1810,-23.35511213715654
1811,65.26739512756467
1812,253.377194157747
1813,186.67277296352404
1814,266.70208043102207
1815,283.3656267158664
1816,-21.227497368119657
1817,231.2529447954148
1818,281.8656318286372
1819,248.09623490219147
1820,282.03131487147874
1821,238.6001529496111
1822,224.61772738886063
1823,245.76379815855267
1824,277.4042936198389
1825,247.61561116262624
1826,31.440325845964253
1827,49.62672040890902
1828,32.58917989139445
1829,252.56831908604363
1830,261.6764929373519
1831,287.0302056172044
1832,27.124440203187987
1833,255.0746876292125
1834,-2.205179257318377
1835,253.8618528940459
1836,267.8738919338507
1837,241.3173839383851
1838,58.67047387361527
1839,221.47913233967307
1840,224.41986671013385
1841,238.4309423054387
1842,299.2765961115309
1843,280.2276407921965
1844,25.734236603602767
1845,287.39316508267126
1846,283.3855524124225
1847,272.8833242475258
1848,20.037313358392566
1849,291.42889141316243
1850,227.2035987572073
1851,11.488196632824838
1852,284.35154486111
1853,39.04772589460481
1854,242.4975816953566
1855,291.2003249633304
1856,-3.042479733005166
1857,241.1322484392417
1858,28.01752236112952
1859,-43.01632624515332
1860,280.3946745917872
1861,272.1228588619888
1862,-2.891491741887876
1863,292.6400407090944
1864,-11.65401402983116
1865,-44.966097462689504
1866,293.402541986656
1867,270.7732526429221
1868,4.249644931405783
1869,47.613383607938886
1870,248.7951065892229
1871,156.02174498242044
1872,1.987035595055204
1873,163.37952950817973
1874,246.2655902779535
1875,299.0837607383749
1876,29.6589620988816
1877,269.0265571473008
1878,38.77334410697222
1879,289.15726643099174
1880,224.6613624067992
1881,2.984488859772682
1882,35.96731236949563
1883,227.4371327562781
1884,46.67095042485744
1885,288.199497641235
1886,-15.40968992561102
1887,290.76638725617664
1888,-30.51738246521564
1889,-31.891993114346405
1890,42.04557469114661
1891,297.6323463565344
1892,-9.038597283128183
1893,191.73130194158523
1894,167.48454423137255
1895,32.83443869871553
1896,14.524869224056602
1897,15.735599488485605
1898,299.4376875574045
1899,278.13573664684696
1900,295.8361838508581
1901,285.2691173645125
1902,285.5996756927615
1903,212.98601564892388
1904,-25.2005887098494
1905,277.2758804948843
1906,255.7206430226824
1907,231.2379511298793
1908,252.72575562730856
1909,299.9497475838138
1910,252.59322055929985
1911,251.3923809722812
1912,230.6354123143655
1913,229.5763464249569
1914,239.5088403112588
1915,222.9073858162724
1916,198.5342060118488
1917,280.6869749357824
1918,299.12693145490067
1919,145.6154165833095
1920,317.7825293941525
1921,287.51072887360704
1922,287.6488438359145
1923,294.9045348038935
1924,204.25998400645275
1925,240.5111064929972
1926,211.6500457571584
1927,224.9986229607293
1928,55.44198727002368
1929,31.591246567550115
1930,269.11425454392554
1931,167.0026119026046
1932,289.7474169048585
1933,228.50833901666005
1934,281.7933824105356
1935,159.09625002503589
1936,176.3133982575165
1937,289.2926278639658
1938,295.4020189760779
1939,239.0314363995516
1940,247.363149923106
1941,282.30003488533146
1942,276.1892586165432
1943,237.76860281618872
1944,266.81588563251506
1945,258.2558181724527
1946,197.9753267943576
1947,243.91068748432235
1948,197.4270360740396
1949,244.146931204856
1950,277.1782030334095
1951,261.2374188301919
1952,229.2101850953002
1953,194.57775131391665
1954,254.6294090481136
1955,276.11314862221707
1956,245.50521476162896
1957,277.0731023273892
1958,221.75063359246343
1959,226.79688101475065
1960,264.54353535474
1961,32.805426257429644
1962,281.5405828720306
1963,192.2893399088209
1964,-1.7424448230303824
1965,238.97652350760768
1966,280.2518415100131
1967,201.3015012660798
1968,283.5258849859588
1969,274.09417107342784
1970,249.9055689742453
1971,258.5631859675446
1972,231.669391659725
1973,252.8086812059596
1974,303.78266594947945
1975,282.98148398568867
1976,275.1611286795369
1977,262.8156736701464
1978,252.87275648130307
1979,269.0118454897235
1980,242.6141536190053
1981,281.3382880301009
1982,263.3201373783116
1983,233.89640849663525
1984,236.8026395271731
1985,284.7783219581554
1986,263.22490018544653
1987,304.9165062728306
1988,285.676628349976
1989,257.2331789674573
1990,257.8819265117087
1991,241.7924127872065
1992,296.11854576306894
1993,253.0113739849433
1994,254.5527522888869
1995,227.42929746195952
1996,261.5764906389078
1997,284.76371403304154
1998,262.9143587753316
1999,234.6610907323231
2000,225.26414383333704
2001,205.1272155233288
2002,260.6719558207683
2003,240.1333886575437
2004,234.1229569543605
2005,269.1768531909041
2006,213.4440048675937
2007,219.5190867124348
2008,166.75719280288448
2009,22.643859738949686
2010,249.23178271300097
2011,-10.190004656353269
2012,123.30203274885022
2013,129.41624020717808
2014,256.46519819522945
2015,11.111097430693915
2016,194.10560635988293
2017,259.7302879154754
2018,254.4806258715186
2019,183.5587697725055
2020,258.5131905515003
2021,182.23877890953705
2022,172.42752197910636
2023,217.32713100091723
2024,271.5723985639422
2025,217.6051548386972
2026,6.259376640664414
2027,-1.0667413622140884
2028,283.3289206544532
2029,273.95918776483006
2030,198.0919464538049
2031,245.73405893923427
2032,297.6313719251536
2033,286.3078555676925
2034,148.181156815083
2035,183.01767819531807
2036,275.8572931767872
2037,200.4715343876495
2038,-5.55251598614268
2039,233.3366375715749
2040,41.0693981720583
2041,172.39762564677682
2042,8.200918370159343
2043,237.7113680785432
2044,298.8897818324423
2045,216.803206164251
2046,281.8111871721577
2047,208.40603932918089
2048,275.79909745295186
2049,292.98580309664027
2050,243.40393619106112
2051,247.40511044745296
2052,271.4319516529088
2053,209.7158341533179
2054,290.75703844320094
2055,289.2298435352876
2056,133.59023220096833
2057,169.82541479979892
2058,122.4301278824512
2059,201.63586316934004
2060,199.6513443514333
2061,311.6647775701241
2062,62.036271795630455
2063,47.97931514121592
2064,58.24844246993598
2065,188.16106113829045
2066,148.56462340798987
2067,292.8549992056076
2068,37.96685241628438
2069,56.12606099434197
2070,-1.2726147174835205
2071,296.2298757593534
2072,276.4725185740215
2073,256.42858797574274
2074,49.711102097295225
2075,59.578061763197184
2076,223.2905686031492
2077,52.96185663342476
2078,35.1019472158514
2079,167.5500523639887
2080,282.4714221756249
2081,43.72362876869738
2082,256.1377510243028
2083,300.75711874113404
2084,277.64471001809886
2085,61.15521002787864
2086,278.0793925286154
2087,68.96020832238719
2088,287.91448647285654
2089,62.588132090866566
2090,240.17049201345105
2091,168.07277283574328
2092,280.6086955341379
2093,59.416062323376536
2094,213.09462111114635
2095,256.07837699014414
2096,198.63716303403143
2097,211.07494079719447
2098,158.43981670836757
2099,191.88931639273025
2100,275.0087043201144
2101,309.3592422219274
2102,279.98597420922
2103,280.51385593060826
2104,266.786091897852
2105,278.7023314411658
2106,21.06027710449416
2107,260.3874770598836
2108,48.390889852074906
2109,209.2123825659916
2110,252.52017227894544
2111,42.084278610534966
2112,193.27164505125583
2113,38.29740791581571
2114,256.03405660960686
2115,181.91566337284647
2116,232.6702676842358
2117,296.13035139316355
2118,263.72075296286494
2119,219.3977904515695
2120,278.6146991892676
2121,272.9295583885631
2122,267.04144446354053
2123,254.7404790560567
2124,240.82253390878373
2125,-6.198354264604859
2126,-5.614635284990072
2127,280.768092602518
2128,197.0907016289017
2129,260.29800076969155
2130,207.5372112088662
2131,268.73168465822044
2132,201.05285260599243
2133,215.4500046584569
2134,187.6844800025023
2135,299.1556821744172
2136,320.9145080797313
2137,267.1400988420743
2138,291.20261358923744
2139,266.1339647197152
2140,252.6369189076076
2141,272.17332314338074
2142,247.92609173661828
2143,297.581265432072
2144,258.5048928743923
2145,251.5933264118462
2146,46.325857535004616
2147,184.6617195140882
2148,254.2944725958021
2149,248.65022150104045
2150,288.9306843270093
2151,240.63346412133444
2152,297.5304606123435
2153,220.1348036111911
2154,216.0353444354348
2155,265.21060261230843
2156,235.2540431757441
2157,240.95502647361715
2158,290.3618244443512
2159,291.5735413694153
2160,261.72160068984306
2161,279.74097399912245
2162,294.1377156024589
2163,307.7849108795846
2164,274.739675105549
2165,217.16120299494185
2166,56.99289365019649
2167,302.76848681300044
2168,225.4675992965003
2169,285.1690161606134
2170,304.78130716794
2171,245.7900295953529
2172,279.60605273245835
2173,31.50834926124662
2174,269.58404038247875
2175,247.15206408477388
2176,294.7252174774582
2177,209.497899025062
2178,271.6975855581525
2179,242.1279602143509
2180,311.749384131542
2181,193.82310664920445
2182,260.6519188007486
2183,238.10450220877868
2184,276.9143649414756
2185,265.331456841069
2186,262.5178572052166
2187,283.9425550299071
2188,244.2523146216845
2189,222.2728036752087
2190,262.361155267778
2191,267.5624725052321
2192,285.0140823085543
2193,244.5548554169945
2194,264.2744043167769
2195,243.1736046613316
2196,18.932794705033302
2197,294.41483565538255
2198,301.8215585732256
2199,240.3031388853273
2200,264.24373421321656
2201,211.3193500410244
2202,247.5079239079666
2203,260.7612238466816
2204,257.73938542001207
2205,264.91179403243586
2206,38.665173668414354
2207,249.9032755183921
2208,253.5656531944988
2209,280.1510865413625
2210,60.219423461705446
2211,272.05505309432306
2212,197.19491012149604
2213,214.8183127421344
2214,205.35654831665568
2215,279.7661085363346
2216,288.14761497197344
2217,284.51677606336307
2218,235.60601842539225
2219,286.74629172679147
2220,284.0859100088739
2221,38.2175867408514
2222,296.82208129076434
2223,194.5748617683086
2224,229.6140471466518
2225,283.44917416316457
2226,188.1901725266437
2227,304.38763626447707
2228,281.7673033958706
2229,281.5545366111095
2230,254.50664306332624
2231,279.2793403475564
2232,239.34570560823872
2233,240.2732405579009
2234,262.0749668871846
2235,248.74231930558443
2236,282.55844780726045
2237,312.62520783555607
2238,303.2675865735473
2239,263.4859330054024
2240,247.8383173360123
2241,282.06429597406304
2242,256.89925541784606
2243,297.16080249465006
2244,255.06601195031624
2245,303.2968508583541
2246,295.21859710847536
2247,287.2303213576407
2248,266.280254458779
2249,286.0336924959347
2250,254.07318327158345
2251,272.9417141723271
2252,29.908184576779604
2253,281.264229892914
2254,295.41338274405484
2255,207.7827688624637
2256,289.21880874520764
2257,255.0535280283508
2258,236.04213690192503
2259,281.8335928760752
2260,247.86869553593112
2261,283.5145526043549
2262,242.7734841001474
2263,49.62005754746497
2264,25.89739532582462
2265,300.51651649027906
2266,238.07012841826304
2267,275.0153278574114
2268,28.84423975553364
2269,279.32364030028464
2270,214.6876665036568
2271,228.9405417464096
2272,232.82184433698148
2273,258.2097951603254
2274,236.40727791690267
2275,273.9470473974554
2276,286.70016359071144
2277,272.6243868685831
2278,260.4144241035077
2279,302.77813123079443
2280,261.18078455810075
2281,300.4807628330215
2282,294.55968392861405
2283,267.9509742717106
2284,244.4858070738472
2285,284.640893632342
2286,270.5730063929265
2287,55.39900194108486
2288,295.8130780530784
2289,275.8362298154421
2290,9.128941528499126
2291,306.5917504068276
2292,261.50292480845485
2293,253.5285587781776
2294,237.16329469002383
2295,242.8276328037861
2296,259.4292410171884
2297,249.56128527114268
2298,51.02568496204913
2299,262.1588173812678
2300,292.4521074008679
2301,285.79776166454496
2302,232.7912652038848
2303,269.4047005234733
2304,228.1513106948315
2305,256.0517655380378
2306,233.54171896218705
2307,272.2370422900716
2308,246.158827557079
2309,230.6998064520036
2310,273.29124843655006
2311,269.2369634726295
2312,238.3306201046833
2313,64.40180240012705
2314,279.33936238078434
2315,285.6555117056651
2316,288.3433259920468
2317,294.71233538581464
2318,271.3120965161361
2319,236.1119909767112
2320,10.80839084647596
2321,249.91482030405183
2322,289.41860714477605
2323,47.52329755015671
2324,253.0886868128821
2325,226.1268456497408
2326,270.4475628534565
2327,282.42635414757456
2328,53.07936400175095
2329,282.6167257485312
2330,260.230173239536
2331,287.6222170576329
2332,49.0473178178072
2333,245.30367664799343
2334,253.5860043203091
2335,263.8277248599632
2336,254.92079354651588
2337,250.49218798633297
2338,55.53648713417351
2339,285.8022884116417
2340,215.21370265949048
2341,314.5970696174047
2342,9.707355139777064
2343,294.03379824369824
2344,296.0566417335716
2345,232.88671591432816
2346,57.011058362200856
2347,270.96268938628384
2348,247.1884584024083
2349,250.88977735722997
2350,54.32709057722241
2351,270.54723007064155
2352,285.9266755530971
2353,233.3595951140288
2354,262.94692874459065
2355,281.973319546422
2356,251.5743707655185
2357,44.18483665585518
2358,30.362829007208347
2359,256.2976879761861
2360,283.53766898047155
2361,267.58877629467446
2362,300.4620857943905
2363,295.59987117194726
2364,258.52161915064266
2365,78.81010787375271
2366,278.29993974925475
2367,296.62566544823073
2368,298.8960646008551
2369,36.79863836290315
2370,231.843603305064
2371,257.1774877807503
2372,273.1855523241359
2373,228.9015390342748
2374,59.80613459274173
2375,292.7753646937944
2376,29.055668905377388
2377,258.4527152542959
2378,38.06607797183096
2379,307.81225561295764
2380,273.42638912354306
2381,278.7456336054393
2382,256.29675989218475
2383,247.13415693836825
2384,296.9748374918096
2385,220.4028753428248
2386,52.5606183167547
2387,278.6859929631476
2388,-4.614999276585877
2389,-28.70839887112379
2390,275.8398558022251
2391,235.39128076558745
2392,244.7193518834445
2393,254.44446673361747
2394,287.3276374699185
2395,284.2243612598851
2396,273.9653572866747
2397,234.73402713868563
2398,-378.7529959753156
2399,257.85634011465686
2400,255.41090474853667
2401,231.87935917253282
2402,271.28400380179295
2403,271.3058086283403
2404,63.650959964841604
2405,205.9303163029399
2406,257.4514718618407
2407,236.8093131862471
2408,278.1659766573198
2409,247.89614292509737
2410,276.2955839246486
2411,307.78386686754953
2412,274.3692155274096
2413,271.46312339815324
2414,54.29030764102936
2415,223.64447320406265
2416,203.7188308850515
2417,270.47762017982484
2418,279.0538075644969
2419,230.14582880998907
2420,66.6896791011095
2421,258.9746686312998
2422,239.96856612426586
2423,20.770988756790757
2424,259.6980093854268
2425,259.4376474479627
2426,290.2314342061951
2427,273.34415548034565
2428,308.9147111804425
2429,259.3211833579008
2430,269.81870766514453
2431,279.8777772333463
2432,259.34545208259783
2433,260.6729523915966
2434,249.5399244282151
2435,279.56350159462636
2436,275.69050015389087
2437,18.62507407180965
2438,296.45017516709356
2439,229.40365066054704
2440,258.40509902506926
2441,245.98011363021425
2442,266.1654062730596
2443,272.30801362092893
2444,218.46789642127715
2445,276.60911958280735
2446,276.996596513563
2447,289.58918765148695
2448,295.67550681352776
2449,265.8009711068459
2450,257.41495158528295
2451,248.8228402280762
2452,274.755639065134
2453,271.367287729216
2454,277.7635853988663
2455,262.45597176309
2456,70.77791630290449
2457,256.125148207242
2458,277.5139368143864
2459,258.8725355657429
2460,256.68279944901633
2461,290.1608148805412
2462,77.30852760747075
2463,285.23128615012905
2464,283.5417182642243
2465,66.6554834775161
2466,279.1279608048959
2467,293.501973875765
2468,277.39774315521146
2469,268.33769798772585
2470,248.30859812830585
2471,273.4983269909557
2472,267.66593629456725
2473,222.3885712958563
2474,31.815520003437996
2475,295.75904303048316
2476,251.69096897804152
2477,310.8096032561329
2478,220.33798974972905
2479,304.98101596182914
2480,260.09460568346384
2481,266.95681227873445
2482,270.08702159126443
2483,298.94603481228273
2484,311.63893473573677
2485,269.7629552088682
2486,70.86605644319206
2487,196.13706455738313
2488,261.58837467592264
2489,256.6274971356114
2490,306.54855597231153
2491,75.8304421875655
2492,230.6982147084817
2493,8.507763382047415
2494,296.0282092311206
2495,298.79089514309055
2496,235.19139668730907
2497,246.707125563329
2498,67.00925162807107
2499,276.423015705152
